r,C(r)
0.0,7.223830505174418
0.02631578947368421,7.234910894689632
0.05263157894736842,7.268152063235273
0.07894736842105263,7.327247472086893
0.10526315789473684,7.413120483505694
0.13157894736842105,7.526140438625272
0.15789473684210525,7.666492003814851
0.18421052631578946,7.834280698279143
0.21052631578947367,8.029572466984849
0.23684210526315788,8.252411268709261
0.2631578947368421,8.502827870147913
0.2894736842105263,8.780844642783999
0.3157894736842105,9.086478361144195
0.3421052631578947,9.419741924881484
0.3684210526315789,9.780645465903858
0.39473684210526316,10.169197086530925
0.42105263157894735,10.585403367041968
0.4473684210526315,11.029269724004552
0.47368421052631576,11.500800669120382
0.5,12.0
