r,C(r)
0.0,6.999693038096378
0.006329113924050633,7.000494262845857
0.012658227848101266,7.002897937094292
0.0189873417721519,7.0069040606836035
0.02531645569620253,7.0125126333655015
0.03164556962025317,7.019723654794153
0.0379746835443038,7.0285371245257595
0.04430379746835443,7.03895304201875
0.05063291139240506,7.050971406634143
0.056962025316455694,7.064592217636017
0.06329113924050633,7.079815474192064
0.06962025316455696,7.096641175374229
0.0759493670886076,7.115069320159429
0.08227848101265822,7.1350999074303365
0.08860759493670886,7.156732935976237
0.09493670886075949,7.179968404493965
0.10126582278481013,7.204806311588913
0.10759493670886076,7.231246655776102
0.11392405063291139,7.259289435481318
0.12025316455696203,7.288934649042348
0.12658227848101267,7.320182294710235
0.13291139240506328,7.353032370650638
0.13924050632911392,7.387484874945245
0.14556962025316456,7.423539805593243
0.1518987341772152,7.461197160512871
0.15822784810126583,7.500456937543011
0.16455696202531644,7.541319134444854
0.17088607594936708,7.583783748903625
0.17721518987341772,7.62785077853035
0.18354430379746836,7.6735202208637086
0.18987341772151897,7.720792073371915
0.1962025316455696,7.769666333454664
0.20253164556962025,7.820142998445128
0.2088607594936709,7.872222065612
0.21518987341772153,7.92590353216159
0.22151898734177214,7.981187395239969
0.22784810126582278,8.038073651935148
0.23417721518987342,8.096562299279325
0.24050632911392406,8.156653334251128
0.24683544303797467,8.218346753777956
0.25316455696202533,8.281642554738303
0.25949367088607594,8.346540733964158
0.26582278481012656,8.413041288243429
0.2721518987341772,8.481144214322368
0.27848101265822783,8.550849508908083
0.2848101265822785,8.622157168671023
0.2911392405063291,8.695067190247528
0.2974683544303797,8.76957957024238
0.3037974683544304,8.845694305231389
0.310126582278481,8.92341139176399
0.31645569620253167,9.00273082636587
0.3227848101265823,9.083652605541591
0.3291139240506329,9.166176725777246
0.33544303797468356,9.25030318354312
0.34177215189873417,9.33603197529636
0.3481012658227848,9.423363097483637
0.35443037974683544,9.512296546543842
0.36075949367088606,9.602832318910773
0.3670886075949367,9.69497041101581
0.37341772151898733,9.7887108192906
0.37974683544303794,9.884053540169738
0.3860759493670886,9.98099857009345
0.3924050632911392,10.079545905510246
0.3987341772151899,10.1796955428796
0.4050632911392405,10.281447478674567
0.4113924050632911,10.38480170938443
0.4177215189873418,10.489758231517305
0.4240506329113924,10.596317041602758
0.43037974683544306,10.704478136194357
0.43670886075949367,10.814241511872241
0.4430379746835443,10.92560716524564
0.44936708860759494,11.038575092955394
0.45569620253164556,11.153145291676408
0.4620253164556962,11.269317758120097
0.46835443037974683,11.387092489036817
0.47468354430379744,11.506469481218236
0.4810126582278481,11.627448731499662
0.4873417721518987,11.750030236762367
0.49367088607594933,11.874213993935838
0.5,12.0
