r,C(r)
0.0,7.029317556927844
0.0031446540880503146,7.029475835290336
0.006289308176100629,7.029950670377812
0.009433962264150945,7.030794821618335
0.012578616352201259,7.032021478826519
0.015723270440251572,7.033635917875166
0.01886792452830189,7.035640776640356
0.022012578616352203,7.038037562414304
0.025157232704402517,7.040827217185159
0.02830188679245283,7.044010368872465
0.031446540880503145,7.047587456944918
0.03459119496855346,7.051558800939145
0.03773584905660378,7.055924640429015
0.04088050314465409,7.060685159622154
0.04402515723270441,7.065840503172012
0.04716981132075472,7.0713907867192605
0.050314465408805034,7.077336104139021
0.05345911949685535,7.0836765326565905
0.05660377358490566,7.09041213654213
0.059748427672955975,7.097542969833118
0.06289308176100629,7.10506907837618
0.0660377358490566,7.112990501382829
0.06918238993710692,7.121307272631618
0.07232704402515723,7.130019421409
0.07547169811320756,7.139126973254194
0.07861635220125787,7.1486299505550885
0.08176100628930819,7.158528373029593
0.0849056603773585,7.168822258117856
0.08805031446540881,7.1795116213044805
0.09119496855345913,7.190596476385199
0.09433962264150944,7.202076835689139
0.09748427672955975,7.21395271026525
0.10062893081761007,7.226224110039629
0.10377358490566038,7.238891043949047
0.1069182389937107,7.251953520054838
0.11006289308176101,7.265411545640567
0.11320754716981132,7.279265127296142
0.11635220125786164,7.29351427099059
0.11949685534591195,7.308158982135276
0.12264150943396226,7.323199265639049
0.12578616352201258,7.3386351259565075
0.1289308176100629,7.35446656713042
0.1320754716981132,7.370693592829102
0.13522012578616352,7.387316206379485
0.13836477987421383,7.404334410796443
0.14150943396226415,7.421748208808875
0.14465408805031446,7.439557602883015
0.14779874213836477,7.4577625952432305
0.15094339622641512,7.476363187890725
0.15408805031446543,7.495359382620335
0.15723270440251574,7.514751181035667
0.16037735849056606,7.5345385845627915
0.16352201257861637,7.554721594462629
0.16666666666666669,7.575300211842188
0.169811320754717,7.5962744376648015
0.1729559748427673,7.617644272759451
0.17610062893081763,7.63940971782927
0.17924528301886794,7.661570773459341
0.18238993710691825,7.684127440123822
0.18553459119496857,7.707079718192523
0.18867924528301888,7.73042760793693
0.1918238993710692,7.754171109535765
0.1949685534591195,7.778310223080133
0.19811320754716982,7.802844948578269
0.20125786163522014,7.827775285959931
0.20440251572327045,7.8531012350805
0.20754716981132076,7.87882279572477
0.21069182389937108,7.904939967610495
0.2138364779874214,7.93145275039168
0.2169811320754717,7.958361143661665
0.22012578616352202,7.985665146956009
0.22327044025157233,8.0133647597552
0.22641509433962265,8.041459981487176
0.22955974842767296,8.069950811529726
0.23270440251572327,8.09883724921272
0.2358490566037736,8.128119293820234
0.2389937106918239,8.157796944592542
0.24213836477987422,8.187870200728012
0.24528301886792453,8.218339061384878
0.24842767295597484,8.249203525682955
0.25157232704402516,8.280463592705237
0.25471698113207547,8.31211926149943
0.2578616352201258,8.34417053107941
0.2610062893081761,8.37661740042661
0.2641509433962264,8.409459868491352
0.2672955974842767,8.44269793419411
0.27044025157232704,8.476331596426727
0.27358490566037735,8.510360854053582
0.27672955974842767,8.544785705912709
0.279874213836478,8.579606150816849
0.2830188679245283,8.614822187554497
0.2861635220125786,8.650433814890901
0.2893081761006289,8.686441031569014
0.29245283018867924,8.722843836310421
0.29559748427672955,8.759642227816233
0.29874213836477986,8.796836204767947
0.30188679245283023,8.8344257658283
0.30503144654088055,8.872410909642051
0.30817610062893086,8.910791634836805
0.3113207547169812,8.949567940023762
0.3144654088050315,8.988739823798465
0.3176100628930818,9.02830728474152
0.3207547169811321,9.068270321419309
0.32389937106918243,9.108628932384674
0.32704402515723274,9.149383116177587
0.33018867924528306,9.190532871325814
0.33333333333333337,9.232078196345553
0.3364779874213837,9.27401908974205
0.339622641509434,9.316355550010229
0.3427672955974843,9.359087575635286
0.3459119496855346,9.40221516509328
0.34905660377358494,9.445738316851708
0.35220125786163525,9.48965702937008
0.35534591194968557,9.533971301100467
0.3584905660377359,9.578681130488043
0.3616352201257862,9.623786515971636
0.3647798742138365,9.66928745598425
0.3679245283018868,9.715183948953584
0.37106918238993714,9.761475993302549
0.37421383647798745,9.80816358744976
0.37735849056603776,9.855246729810057
0.3805031446540881,9.902725418794963
0.3836477987421384,9.950599652813183
0.3867924528301887,9.998869430271085
0.389937106918239,10.047534749573158
0.39308176100628933,10.096595609122465
0.39622641509433965,10.146052007321126
0.39937106918238996,10.195903942570746
0.4025157232704403,10.246151413272873
0.4056603773584906,10.29679441782943
0.4088050314465409,10.347832954643149
0.4119496855345912,10.399267022118002
0.41509433962264153,10.451096618659628
0.41823899371069184,10.50332174267575
0.42138364779874216,10.555942392576583
0.42452830188679247,10.608958566775236
0.4276729559748428,10.66237026368814
0.4308176100628931,10.716177481735423
0.4339622641509434,10.770380219341327
0.4371069182389937,10.824978474934577
0.44025157232704404,10.879972246948787
0.44339622641509435,10.935361533822812
0.44654088050314467,10.991146334001163
0.449685534591195,11.04732664593435
0.4528301886792453,11.10390246807928
0.4559748427672956,11.16087379889958
0.4591194968553459,11.218240636866005
0.46226415094339623,11.276002980456749
0.46540880503144655,11.334160828157835
0.46855345911949686,11.392714178463441
0.4716981132075472,11.451663029876258
0.4748427672955975,11.51100738090781
0.4779874213836478,11.570747230078807
0.4811320754716981,11.630882575919477
0.48427672955974843,11.69141341696989
0.48742138364779874,11.752339751780287
0.49056603773584906,11.813661578911377
0.4937106918238994,11.875378896934699
0.4968553459119497,11.937491704432887
0.5,12.0
