dr,L1_error,L2_error,Linfty_error
0.05555555555555555,2.439071588344888e-06,2.809035364274388e-06,4.069190327804506e-06
0.02631578947368421,1.0871326778216784e-05,1.2370339413560398e-05,1.795192441367277e-05
0.01282051282051282,4.5667361405477005e-05,5.1672989697355776e-05,7.504317424089635e-05
0.006329113924050633,0.00018724292483451865,0.00021129211286923465,0.000306961903621783
